가게,맛,양,날짜,주문,사용자id,리뷰
푸라닭-합정점,4,5,2021년 6월 28일," ★ 5
파불로 치킨/1",ha,쿠폰이 없어졋나용? 안들어있던데 ! 파불로 치킨ㅡ 맛잇긴 했지만 푸라닭에서는 다른 인기메뉴를 주문하겟습니당 ㅋㅋㅋ
푸라닭-합정점,5,5,2021년 6월 25일," ★ 5 배달 ★ 5
블랙마요 윙콤보/1",94,맛있어요! 너무 좋아요!
푸라닭-합정점,5,5,2023년 2월 4일," ★ 5 배달 ★ 5
푸라닭 치킨/1,순살 블랙알리오/1,코카콜라 1.25L（추가）/1",ag,늘 집앞에서 시키다가 멀리 합정점으로 변경해봤는데 탁월한 선택이네요. 후라이드도 말라비틀어지지 않고 촉촉 바삭하고 블랙알리오도 양이 더 많은 것 같은건 기분일까요? 여튼 이젠 여기서 시켜 먹어야겠어요
푸라닭-합정점,5,5,2023년 1월 9일," ★ 5 배달 ★ 5
푸라닭 치킨/1",sy,바삭바삭하고 속은 촉촉한 그런 치킨이 좋더라~👍👍
푸라닭-합정점,5,5,2022년 12월 24일," ★ 5 배달 ★ 5
푸라닭 치킨/1",fa,배달 빠르고 맛있습니다
푸라닭-합정점,5,5,2022년 12월 22일," ★ 5 배달 ★ 5
푸라반＋블랙반/1(부위 선택 （푸라반 ＋ 블랙반）(뼈 선택))",le,맛있게 잘 먹었습니다
푸라닭-합정점,4,3,2022년 11월 22일," ★ 3 배달 ★ 5
순살 블랙마요/1(음료 사이즈업(코카콜라 1.25L（사이즈업）))",yj,양이 적은듯 배달은 빠르네요
푸라닭-합정점,4,4,2022년 11월 11일," ★ 4 배달 ★ 4
푸라반＋블랙반/1(부위 선택 （푸라반 ＋ 블랙반）(순살 변경))",ki,뻑뻑살 좋아하는 사람들한테는 좀 안맞을 수 있어요! 소스자체는 맛있는거 같아요
푸라닭-합정점,5,5,2022년 11월 3일," ★ 5
콘소메이징/1",um,항상 맛있게 먹고 있어요!
푸라닭-합정점,5,5,2022년 11월 1일," ★ 5
푸라닭 치킨/1",hi,맛있게 잘 먹었어요^^ 오늘은 따끈따끈해서 더 맛있었던거 같아요!!
푸라닭-합정점,5,5,2022년 10월 20일," ★ 5 배달 ★ 5
푸라반＋매드반/1(부위 선택 （푸라반 ＋ 매드반）(뼈 선택),사이드메뉴(기름떡볶이 （블랙）))",ce,Never betrayed.
푸라닭-합정점,5,5,2022년 10월 8일," ★ 5 배달 ★ 5
순살 블랙마요/1(사이드메뉴(블랙치즈볼),선택 옵션(고추마요소스 추가),선택 옵션(치자치킨무 추가),선택 옵션(떡 추가))",ge,늘 맛있는 프라닭 애정해요
푸라닭-합정점,5,5,2022년 9월 18일," ★ 5 배달 ★ 5
순살 블랙마요/1",ol,파티 음식의 일부로 너무 맛있게 먹었습니다!!!!
푸라닭-합정점,5,5,2022년 9월 7일," ★ 5
순살 블랙마요/1",ae,블랙마요는 늘 넘 맛있었어요! 잘먹었습니다! :)
푸라닭-합정점,5,5,2022년 9월 7일," ★ 5
푸라반＋파불반/1(부위 선택 （푸라반 ＋ 파불반）(순살 변경))",ce,포장해서 먹으니 더욱 꿀맛
푸라닭-합정점,5,5,2022년 8월 17일," ★ 5 배달 ★ 5
고추마요 치킨/1",kw,맛있게 잘 먹었어요!~~
푸라닭-합정점,5,5,2022년 8월 12일," ★ 5 배달 ★ 5
푸라닭 치킨/1(선택 옵션(떡 추가))",cm,진리의 합정 푸라닭. 요청사항 잘 들어주셔서 감사합니다.
푸라닭-합정점,5,5,2022년 8월 9일," ★ 5
푸라 윙콤보/1",hi,너무 맛있게 잘 먹었어요^^ 떡 서비스도 감사합니다! 가끔 포장해서 먹는데 너무 맛있어요!
푸라닭-합정점,5,5,2022년 8월 7일," ★ 5 배달 ★ 5
텐더 고추마요/1",sl,텐더고추마요 아주 맛있게먹었어요 할라피뇨와 양념소스도 넉넉했구요. 양이 진짜 푸짐해요. 가슴살인데 전혀 퍽퍽하지않고 촉촉해요!
푸라닭-합정점,5,5,2022년 7월 26일," ★ 5
푸라반＋블랙반/1(부위 선택 （푸라반 ＋ 블랙반）(뼈 선택))",dr,넘 맛있게 잘 먹었습니다~
푸라닭-합정점,5,5,2022년 7월 26일," ★ 5 배달 ★ 5
바질페스타/1(선택 옵션(웨지감자 추가)),참이슬 후레쉬/2",zi,굿굿굿굿굿굿굿굿굿굿
푸라닭-합정점,5,5,2022년 7월 25일," ★ 5 배달 ★ 5
순살 치킨/1,블랙치즈볼/1",be,가격이 비싸지만 맛있는건 인정해요 잘 먹었습니다 그런데 부직포가방이랑 소스 넣지말라고 부탁드렸는데 다 왔네요. 버리게 되는게 아까운데요
푸라닭-합정점,5,5,2022년 7월 9일," ★ 5
푸라닭 치킨/1(음료 사이즈업(코카콜라 1.25L（사이즈업）))",to,잘먹었습니다
푸라닭-합정점,5,5,2022년 7월 3일," ★ 5 배달 ★ 5
순살 콘소메이징/1",xi,맛있게 먹었습니다
푸라닭-합정점,5,5,2022년 6월 29일," ★ 5
푸라반＋달콤반/1(부위 선택 （푸라반 ＋ 달콤반）(뼈 선택),사이드메뉴(블랙치즈볼))",hi,자주시켜먹는 곳이에요! 오늘은 반반 시켰는데!! 너무 맛있네요^^ 서비스로 떡사리도 엄청 주셔서 배부르게 먹었습니다~! 다음에 또 주문하겠습니다~!
푸라닭-합정점,5,5,2022년 6월 26일," ★ 5 배달 ★ 5
순살 바질페스타/1",si,푸라닭 처음 시켜봤는데 치킨이 거의 요리 수준이네요 맛있게 잘 먹었습니다
푸라닭-합정점,5,5,2022년 6월 26일," ★ 5
블랙투움바/1",it,맛있어요 감사합니다
푸라닭-합정점,5,5,2022년 6월 19일," ★ 5 배달 ★ 5
블랙알리오/1",do,맛있었어요~!!!!
푸라닭-합정점,5,5,2022년 6월 15일, ★ 5 배달 ★ 5,he,잘 먹었습니다~ 빠른 배달 감사해요!
푸라닭-합정점,5,5,2022년 6월 12일, ★ 5 배달 ★ 5,sy,겉바속촉 맛있게 먹었습니다~!
푸라닭-합정점,5,5,2022년 6월 11일, ★ 5 배달 ★ 5,pa,맛있어요 할라피뇨 많이 주셔서 감사합니다~
푸라닭-합정점,5,5,2022년 6월 2일," ★ 5 배달 ★ 5
고추마요 치킨/1",b_,너무 맛있어요 주기적으로 꼭 먹어야되여 :D
푸라닭-합정점,5,5,2022년 5월 22일," ★ 5
콘소메이징/1",wl,맛있게 잘 먹었어요
푸라닭-합정점,5,5,2022년 5월 13일," ★ 5 배달 ★ 5
순살 치킨/1(사이드메뉴(모둠감자))",wi,순살이랑 감자튀김도 맛있네요
푸라닭-합정점,5,5,2022년 5월 7일, ★ 5,hi,맛있어요!! 잘먹었습니다 ^^
푸라닭-합정점,5,5,2022년 5월 1일," ★ 5
푸라닭 치킨/1",wi,프라이드 아주 맘에 듭니다
푸라닭-합정점,5,5,2022년 4월 15일," ★ 5
순살 고추마요/1",im,할라피뇨 많이 달라고했는데 진짜 많이 주셨어요 너무 감사드려요ㅎ
푸라닭-합정점,5,5,2022년 4월 14일, ★ 5,ha,여전히 맛있고 음료서비스까지~!!
푸라닭-합정점,5,5,2022년 4월 8일," ★ 5
푸라닭 치킨/1",ro,최고로 맛있습니다.
푸라닭-합정점,5,5,2022년 4월 8일," ★ 5
매드갈릭 치킨/1",ro,최고로 맛있습니다.
푸라닭-합정점,5,5,2022년 4월 1일," ★ 5 배달 ★ 5
푸라닭 치킨/1(（뼈）_반마리(고추반))",sy,오랜만에 먹었는데 역시나 맛있어용
푸라닭-합정점,5,5,2022년 3월 21일," ★ 5
블랙 윙콤보/1",is,짭조름 맛있어요 ㅎㅎ 부드러우면서 바삭하고 집이랑 가까워서 다음에도 포장할께요
푸라닭-합정점,5,5,2022년 3월 20일," ★ 5 배달 ★ 5
순살 고추마요/1",wn,마미가 넘나리 좋아하십니다. 감사드리옵니다
푸라닭-합정점,5,5,2022년 3월 18일," ★ 5 배달 ★ 5
푸라닭 치킨/1",na,#식후감 닭으로 태어나 가장 명예로운 죽음은 푸라닭의 치킨으로 다시 태어나는것.
푸라닭-합정점,5,5,2022년 3월 13일," ★ 5 배달 ★ 5
블랙마요/1(（뼈）_반마리(달콤반))",2s,잘 받았습니다. 마요 맛있어요
푸라닭-합정점,5,5,2022년 3월 12일," ★ 5 배달 ★ 5
고추마요 치킨/1,（순살）푸라반＋달콤반/1",yj,맛있어요 물리지않는맛
푸라닭-합정점,5,5,2022년 3월 3일," ★ 5 배달 ★ 5
고추마요 치킨/1,테라생맥주 1000㏄/1",sy,매번 믿고 시켜먹는 푸라닭~
푸라닭-합정점,5,5,2022년 2월 24일," ★ 5
순살 콘소메이징/1(사이드메뉴(기름떡볶이 （블랙）,블랙치즈볼))",ar,진짜 존맛탱bbb 양도 다른지점보다 많은거같고 시즈닝 엄청 넉넉히 뿌려주셔서 너무 좋았어요! 번창하세요🥰
푸라닭-합정점,5,5,2022년 2월 21일," ★ 5
블랙마요/1",un,맛있게 잘 먹었습니다~ #식후감
푸라닭-합정점,5,5,2022년 2월 21일," ★ 5 배달 ★ 5
순살 콘소메이징/1",oh,친구들과 술안주로 잘먹었습니다
푸라닭-합정점,5,5,2022년 2월 8일," ★ 5 배달 ★ 5
고추마요 치킨/1",sy,언제 시켜도 맛있어요 감사합니다~
푸라닭-합정점,5,5,2022년 2월 4일," ★ 5 배달 ★ 5
순살 블랙투움바/1(사이드메뉴(블랙오징어링))",pk,순살 안 좋아하는데 푸라닭은 순살도 너무 부드럽고 맛나요~~ 오징어튀김은 생각했던 오징어링이 아니었지만 바삭바삭 맛나네유
푸라닭-합정점,1,4,2022년 2월 3일," ★ 4 배달 ★ 5
	",he,"
순살 콘소메이징/1"
푸라닭-합정점,5,5,2022년 1월 31일," ★ 5 배달 ★ 5
	",co,"
콘소메이징/1,순살 블랙마요/1,순살 제너럴 핫/1"
푸라닭-합정점,5,5,2022년 1월 30일," ★ 5 배달 ★ 5
순살 블랙투움바/1",eh,양도 푸짐하고 정말 맛있게 잘 먹었습니다 추천해요!!!
푸라닭-합정점,5,4,2022년 1월 20일," ★ 4
푸라닭 치킨/1(음료 사이즈업(코카콜라 1.25L（사이즈업）))",co,잘먹었습니다
푸라닭-합정점,5,5,2022년 1월 19일," ★ 5
（뼈）푸라반＋고추반/1","손님 2022년 1월 19일
신고
★★★★★ 맛 ★ 5 양 ★ 5
（뼈）푸라반＋고추반/1",날이 안좋아서 포장해와서 먹었는데 푸라닭 소스는 정말 맛있어요~!!
푸라닭-합정점,5,5,2022년 1월 19일," ★ 5
순살 치킨/1",ha,역시나 바삭하니 맛있어요
푸라닭-합정점,5,5,2022년 1월 13일," ★ 5 배달 ★ 5
（윙콤보）_푸라반＋고추반/1",yu,떡 많이 주셔서 감사합니당 잘먹었습니당
푸라닭-합정점,5,5,2022년 1월 12일," ★ 5 배달 ★ 5
순살 블랙마요/1",un,잘 먹었습니다.
푸라닭-합정점,5,5,2022년 1월 9일," ★ 5
푸라 윙콤보/1(선택 옵션(떡 추가))",hi,너무 맛있어요! 콜라도 큰거주시고~ 다음에또 주문할게요!
푸라닭-합정점,5,5,2022년 1월 8일," ★ 5 배달 ★ 5
순살 콘소메이징/1(사이드메뉴(블랙치즈볼))",ch,치킨과 함께 먹는 옥수수도 존맛탱입니다 시즈닝이 너무 짜지도 자극적이지 않아서 딱 좋습니다!
푸라닭-합정점,5,5,2021년 12월 27일," ★ 5 배달 ★ 5
（뼈）푸라반＋파불반/1",ad,잘 먹었습니다:)
푸라닭-합정점,5,5,2021년 12월 25일," ★ 5 배달 ★ 5
푸라닭 치킨/1",sy,포장이 크리스마스 에디션인지 이쁘네요 잘 먹겠습니다~
푸라닭-합정점,1,3,2021년 12월 25일," ★ 3 배달 ★ 3
고추마요 치킨/1(사이드메뉴(블랙치즈볼))",me,오븐에 구은닭이 튀긴것보다 느끼해서 한조각이상 먹을수사없네요.. 푸라닭 처음 먹어봤는데 다시는 안시킬듯합니다
푸라닭-합정점,5,5,2021년 12월 23일," ★ 5
쿠키무스/1,푸라이스 （에그미트마요）/2",ce,역시 푸라닭 진짜 맛나요
푸라닭-합정점,5,5,2021년 12월 15일," ★ 5
푸라 윙콤보/1",hi,맛있어요! 다음에 또 시켜먹을게요!!
푸라닭-합정점,5,5,2021년 12월 4일," ★ 5 배달 ★ 5
순살 콘소메이징/1,악마 윙콤보/1",ka,신제품콘소메 맛있었어요~ 순살이 진리입니다 맵다고 하지만 맵찔이인 저도 먹을수 있는 악마 입이 매운게 아니라서 잘 즐길수 있어요
푸라닭-합정점,5,5,2021년 12월 2일," ★ 5 배달 ★ 5
블랙투움바 윙콤보/1",do,배달빠르고 맛은 이미 보장된맛 잘먹었습니다
푸라닭-합정점,5,5,2021년 11월 20일," ★ 5 배달 ★ 5
（뼈）푸라반＋고추반/1",sy,언제 먹어도 맛있어요 겉바속촉 ^^
푸라닭-합정점,5,5,2021년 11월 18일," ★ 5 배달 ★ 5
푸라 윙콤보/1(선택 옵션(떡 추가))",gd,떡을 원래 이렇게 많이 주시는건가요? 치킨이 진짜 이렇게 맛있게 튀겨주시다니.. 감사합니다.
푸라닭-합정점,5,5,2021년 11월 17일," ★ 5 배달 ★ 5
푸라닭 치킨/1",ri,배달이 빠르고 맛있었어요!
푸라닭-합정점,5,5,2021년 11월 10일," ★ 5 배달 ★ 5
	",wl,"
푸라닭 치킨/1(음료 사이즈업(코카콜라 1.25L（사이즈업）),사이드메뉴(블랙치즈볼))"
푸라닭-합정점,5,5,2021년 10월 22일," ★ 5 배달 ★ 5
（순살）푸라반＋블랙반/1(사이드메뉴(어니언링,감자씨즐링))",jo,배송도 빠르고 맛있게 먹었어요..어니언링 처음 시켜봤는데 진짜 맛있더라구요. 나중에 또 주문할께요!!
푸라닭-합정점,5,5,2021년 10월 22일," ★ 5 배달 ★ 5
푸라닭 치킨/1",sy,항상 시켜먹어요 맛있어요!
푸라닭-합정점,5,5,2021년 10월 15일," ★ 5 배달 ★ 5
푸라 윙콤보/1",pi,배달빠르고 맛있습니다
푸라닭-합정점,5,5,2021년 10월 11일," ★ 5 배달 ★ 4
순살 블랙마요/1",ky,맛있어요 배달은 좀 느렸어요
푸라닭-합정점,5,5,2021년 10월 10일," ★ 5 배달 ★ 5
순살 악마/1",so,매콤한게 땡겨 첨 주문했는데 빨리왔고 맛도 기대이상이네요
푸라닭-합정점,5,5,2021년 10월 2일," ★ 5 배달 ★ 5
블랙마요/1,고추마요 치킨/1",sj,컥을수록 매력있어요~~~~~~~~~~~~
푸라닭-합정점,1,1,2021년 9월 23일," ★ 1 배달 ★ 1
블랙투움바/1",se,배달도 늦고 닭도 식어서 오고...
푸라닭-합정점,5,5,2021년 9월 22일," ★ 5 배달 ★ 5
블랙마요/1,블랙치즈볼/1",kw,맛있게 잘 먹었어요~~
푸라닭-합정점,5,5,2021년 9월 15일," ★ 5 배달 ★ 5
푸라닭 치킨/1,악마 치킨/1",sy,배달도 빠르고 항상 맛있어요😊
푸라닭-합정점,5,5,2021년 9월 12일," ★ 5 배달 ★ 5
푸라닭 치킨/1,악마 치킨/1,순살 매드갈릭/1",in,맛있습니다. 감사합니다
푸라닭-합정점,5,4,2021년 9월 12일," ★ 4 배달 ★ 3
순살 블랙투움바/1",dm,로제 맛있어요 매콤해요
푸라닭-합정점,4,4,2021년 9월 11일," ★ 4 배달 ★ 4
블랙마요/1,투움바 치킨/1",sj,퀄리티있는 품격있는 치킨 맛나게 잘 먹었습니다.
푸라닭-합정점,5,5,2021년 9월 2일," ★ 5 배달 ★ 5
블랙투움바/1(사이드메뉴(기름떡볶이 （달콤）))","손님 2021년 9월 2일
신고
★★★★★ 맛 ★ 5 양 ★ 5 배달 ★ 5
블랙투움바/1(사이드메뉴(기름떡볶이 （달콤）))",닭 맛도 있고 다 좋았는데 이렇게 안에가 씨뻘건게 3개나 나왔습니다..ㅠㅠ 다음부터는 조금만 신경써서 익혀주시면 감사드리겠습니다 ㅠ
푸라닭-합정점,5,5,2021년 8월 28일," ★ 5 배달 ★ 5
순살 고추마요/1",si,배달빠르고맛잇어요~~
푸라닭-합정점,5,5,2021년 8월 28일," ★ 5 배달 ★ 4
블랙마요/1(（뼈）_반마리(푸라반))",ks,푸라닭 너무 맛있었는데 배달이 예정시간보다 25분이나 늦게왔어요ㅠㅠ 다른 곳보다 배달팁 비싸도 금방 온다고 되어있어서 시켰는데 아쉽네요. 그래도 너무 맛있었습니다!
푸라닭-합정점,5,5,2021년 8월 17일," ★ 5
블랙악마/1",ta,굿뜨에용 꿋쨥 꺄항
푸라닭-합정점,5,5,2021년 8월 15일," ★ 5 배달 ★ 5
순살 블랙악마/1",dk,배달도 완전 빠르게오고 맛있어요.
푸라닭-합정점,5,5,2021년 8월 7일," ★ 5 배달 ★ 5
	",jg,"
순살 고추마요/1(사이드메뉴(기름떡볶이（투움바）,푸라이스 （에그미트마요）))"
푸라닭-합정점,5,5,2021년 8월 5일," ★ 5 배달 ★ 5
블랙마요/1",ta,항상 친절하시구 맛죠아요
푸라닭-합정점,5,5,2021년 8월 3일," ★ 5 배달 ★ 5
순살 블랙투움바/1(선택 옵션(떡 추가),사이드메뉴(어니언링,기름떡볶이 （레드）))",ca,좋아요 좋아요 좋아요
푸라닭-합정점,5,5,2021년 8월 3일," ★ 5 배달 ★ 5
블랙투움바/1(사이드메뉴(기름떡볶이 （달콤）))","손님 2021년 8월 3일
신고
★★★★★ 맛 ★ 5 양 ★ 5 배달 ★ 5
블랙투움바/1(사이드메뉴(기름떡볶이 （달콤）))",두번째 배달이요~맛있어요!!!!
푸라닭-합정점,5,5,2021년 7월 31일," ★ 5 배달 ★ 5
순살 매드갈릭/1(PURA's pick([복날] 전복삼계죽 추가))",ar,닭다리로 만든 순살이라 그런지 물리지도 않고 맛있었습니다! 소스도 맛있고 자극적이지 않아서 좋습니다!
푸라닭-합정점,5,4,2021년 7월 30일," ★ 4 배달 ★ 5
순살 블랙에디션 세트/1","손님 2021년 7월 30일
신고
★★★★★ 맛 ★ 5 양 ★ 4 배달 ★ 5
순살 블랙에디션 세트/1",처음시켜봐요 맛나요
푸라닭-합정점,5,5,2021년 7월 28일," ★ 5
순살 블랙투움바/1(음료 사이즈업(코카콜라 1.25L（사이즈업）))",al,푸라닭 처음 먹어봤는데 맛있네요!!
푸라닭-합정점,5,5,2021년 7월 13일," ★ 5 배달 ★ 5
（순살）푸라반＋고추반/1",ku,깔끔하고 맛나요~ 좋습니다.
푸라닭-합정점,5,5,2021년 7월 7일," ★ 5 배달 ★ 5
순살 블랙알리오/1(선택 옵션(웨지감자 추가))",da,너무 맛잇어요!!! 항상 맛잇게 먹구 잇어요
푸라닭-합정점,4,5,2021년 6월 28일," ★ 5
파불로 치킨/1",ha,쿠폰이 없어졋나용? 안들어있던데 ! 파불로 치킨ㅡ 맛잇긴 했지만 푸라닭에서는 다른 인기메뉴를 주문하겟습니당 ㅋㅋㅋ
푸라닭-합정점,5,5,2021년 6월 25일," ★ 5 배달 ★ 5
블랙마요 윙콤보/1",94,맛있어요! 너무 좋아요!
티바두마리치킨-신수서강대점,5,5,2023년 2월 12일," ★ 5 배달 ★ 5
（순살）두마리세트（치킨택2）＋씨앗호떡치즈볼6개＋콜라/1(후라이드 변경 선택（필수1개 선택）(순살",ch,맛있어요!! 자주 시켜먹어요
티바두마리치킨-신수서강대점,5,5,2023년 2월 12일," ★ 5 배달 ★ 5
（뼈닭）두마리세트（치킨택2）＋씨앗호떡치즈볼6개＋콜라/1(후라이드 변경 선택（필수1개 선택）(꿀간장치킨 선택),후라이드 변경 선택（필수1개 선택）(땡초불갈릭 선택))",ga,오늘은 특히 더맛있네요!
티바두마리치킨-신수서강대점,5,5,2023년 2월 5일," ★ 5
순살알싸한마늘간장반＋반마리（택1）＋콜라/1(후라이드 변경 선택（필수1개 선택）(변경안함))",vi,며칠전부터 너무 먹고싶어서 첨으로 픽업해갔네요~~ 길가다 고민하다시킨거라 근처에서 맴돌고 있었는데 사장님께서 전화오셔서 빨리픽업가능한데 픽업시간에 맞춰드릴까요~ 15분내픽업하실수있게 할까요~라고 전화주셔서 빨리픽업하실수있게 해주셨어요!!ㅎㅎ 그날 엄청추운날이었는데 사실 그냥 주문 오는대로 조리하고 기다리시는건줄 알았는데 덕분에 뜨거운치킨 맛있게 먹었습니다!!^^ 홀에서도 먹고파서 기다리는동안 기웃거렸는데 생맥은 없는것같아서 조금 아쉬움이 있네요~ 담에 치쏘하러 갈께요^^
티바두마리치킨-신수서강대점,5,5,2023년 2월 4일," ★ 5 배달 ★ 5
뼈1마리（택1）＋순살1마리（택1）＋콜라/1(후라이드 변경 선택（필수1개 선택）(후라이드 선택),후라이드 변경 선택（필수1개 선택）(순살",jj,"역시 뼈는 후라이드, 순살은 양념이 진리"
티바두마리치킨-신수서강대점,5,4,2023년 1월 21일," ★ 4
순살꿀간장치킨반＋반마리（택1）＋콜라/1(후라이드 변경 선택（필수1개 선택）(변경안함))",th,맛있어요 ㅋㅋㅋㅋ 한마리 혼자 다먹음...
티바두마리치킨-신수서강대점,5,5,2023년 1월 20일," ★ 5 배달 ★ 5
알싸한마늘간장＋한마리（택1）＋콜라/1(후라이드 변경 선택（필수1개 선택）(후라이드 선택)),땡초불갈릭소스/1",mh,오늘도 맛있었엉ㅅ ㅎㅎ
티바두마리치킨-신수서강대점,4,4,2023년 1월 17일," ★ 4 배달 ★ 5
순살꿀간장치킨반＋반마리（택1）＋콜라/1(후라이드 변경 선택（필수1개 선택）(변경안함))",ch,잘먹었습니다. 😀😀
티바두마리치킨-신수서강대점,5,5,2023년 1월 11일," ★ 5
",sh,먹다 찍어서 죄송합니다. 맛있어서 그만;; 육즙가득하고 양념도 넘 맛있어요.
티바두마리치킨-신수서강대점,5,5,2023년 1월 9일," ★ 5 배달 ★ 5
순살",jj,재주문이에요!!! 치킨도 정말 맛있구요!!! 순살 무조건 추천 드립니다!!! 좋은 가격에 양도 많아요!!! 그리고 배달도 빠르게 해주셔서 잘 먹었어요!!! 또 주문할께요!!! 다음에는 다른 맛들을 주문해 보려구요!!! 항상 정말 잘 먹고 있어요!!! 감사합니다!!!
티바두마리치킨-신수서강대점,5,4,2023년 1월 7일," ★ 4 배달 ★ 5
뼈1마리（택1）＋순살1마리（택1）＋콜라/1(후라이드 변경 선택（필수1개 선택）(",qa,언제 시켜도 맛있어요 항상 잘 먹고 있어요
티바두마리치킨-신수서강대점,5,5,2023년 1월 7일," ★ 5 배달 ★ 5
순살",yo,너무 맛있어요 다시 시켜먹고싶어요
티바두마리치킨-신수서강대점,5,5,2022년 12월 30일," ★ 5
[8500원혜택] ",20,매주 먹고 있는데 티바 지점중 최고라 생각합니다! 많이 파시고 새해 복 많이 받으세요~^^
티바두마리치킨-신수서강대점,5,5,2022년 12월 28일," ★ 5 배달 ★ 5
[시그니처NO.1] 알싸한마늘간장＋한마리（택1）＋콜라/1(후라이드 변경 선택（필수1개 선택）(후라이드 선택))",ju,마늘치킨 진짜 진국이네요.... 후라이드도 맛있습니다
티바두마리치킨-신수서강대점,5,4,2022년 12월 26일," ★ 4 배달 ★ 5
（순살）한마리치킨（치킨택1）＋씨앗호떡치즈볼6개＋콜라/1(후라이드 변경 선택（필수 1개 선택）(（순살） ",kz,맛있네요 맛있어요 제가 좀 많이 먹는 편인데 다른 곳에선 한마리 혼자 다 못먹는데 남김없이 다 먹었네요
티바두마리치킨-신수서강대점,5,5,2022년 12월 25일," ★ 5 배달 ★ 5
[8500원혜택] ",of,치킨진짜 맛있습니다 사장님 번창하세요!
티바두마리치킨-신수서강대점,5,5,2022년 12월 24일," ★ 5 배달 ★ 5
[8500원혜택] 순살",jj,"정말 솔직히 리뷰해요, 다른 브랜드 두마리 치킨 시키려다 주문취소가 되서 여기를 찾아서 시켰어요. 근데 정말 거짓말 안하고 너무 맛있었고 또 시켜먹으려고요!!! 정말 진짜 너무 맛있었고 그리고 식어도 맛있더라구요!!! 정말 추천 추천 추천드립니다!!! 칭찬은 사장님도 춤추게 한다는데 정말 사장님 매일 치킨 맛있다고 들으시면 하루에 몇십번 춤추시기 힘드시겠어요!!! ㅎㅎ 그만큼 맛있었어요!!!! 앞으로 더 대박나세요!!!!!!!!!"
티바두마리치킨-신수서강대점,5,5,2022년 12월 23일," ★ 5 배달 ★ 4
[8000원혜택] 뼈1마리（택1）＋순살1마리（택1）＋콜라/1(후라이드 변경 선택（필수1개 선택）(후라이드 선택),후라이드 변경 선택（필수1개 선택）(순살",jj,맛있고 닭이 큼 개인적으로는 순살이 원픽
티바두마리치킨-신수서강대점,5,5,2022년 12월 22일," ★ 5 배달 ★ 5
[8500원혜택] 후라이드＋후라이드＋콜라/1(후라이드 변경 선택（필수1개 선택）(",ya,가성비를 넘어..맛과 경쟁력을 다 잡은 티바~ 오늘도 아이들과 맛있게 먹었답니다. 감사합니다
티바두마리치킨-신수서강대점,5,5,2022년 12월 22일," ★ 5 배달 ★ 5
[시그니처NO.1] 알싸한마늘간장＋한마리（택1）＋콜라/1(후라이드 변경 선택（필수1개 선택）(후라이드 선택)),웨지감자 토핑/1,땡초불갈릭소스/1",ay,👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻
티바두마리치킨-신수서강대점,5,5,2022년 12월 20일," ★ 5 배달 ★ 5
[8000원혜택] 뼈1마리（택1）＋순살1마리（택1）＋콜라/1(후라이드 변경 선택（필수1개 선택）(꿀간장치킨 선택),후라이드 변경 선택（필수1개 선택）(순살눈물의파닭 선택))",gw,순살+뼈 세트 있는거 너무 좋아요 :)
티바두마리치킨-신수서강대점,5,5,2022년 12월 14일," ★ 5 배달 ★ 5
[시그니처NO.1] 알싸한마늘간장＋한마리（택1）＋콜라/1(후라이드 변경 선택（필수1개 선택）(후라이드 선택))",tj,마늘간장 최곱니다...
티바두마리치킨-신수서강대점,5,5,2022년 12월 12일," ★ 5 배달 ★ 5
[8500원혜택] 순살",qk,"가격, 맛, 양 모듀 만족 스러움 ㅇㅇ"
티바두마리치킨-신수서강대점,5,5,2022년 12월 8일," ★ 5 배달 ★ 5
반마리（뼈）＋사이드메뉴（택1）＋콜라/1(후라이드 변경 선택（필수1개 선택）(（반）땡초불갈릭 변경),옵션 추가선택（필수1개 선택）(갈릭치즈볼 3개)),갈릭퐁당소스（50g）/1",g8,양이 정말 많아용 늦은밤에 땡기는거 시켜목을 수 있어 행복햇어용
티바두마리치킨-신수서강대점,5,5,2022년 12월 7일," ★ 5 배달 ★ 5
[8000원혜택] 뼈1마리（택1）＋순살1마리（택1）＋콜라/1(후라이드 변경 선택（필수1개 선택）(후라이드 선택),후라이드 변경 선택（필수1개 선택）(순살",oh,처음 먹어봤는데 너무 맛있게 먹었어요!!
티바두마리치킨-신수서강대점,5,5,2022년 12월 3일," ★ 5 배달 ★ 5
알싸한마늘간장반＋반마리（택1）＋콜라/1(후라이드 변경 선택（필수1개 선택）(변경안함),사이드메뉴 추가선택(찰도그 2개))",ba,맛있어요~~ㅎㅎ 어제도 동생이랑 매장가서 후딱 먹고올라했는데 한국축구하느라 그런가 단체손님계셔서 못들어갔어요ㅎㅎ 담엔 매장서 먹어보고파요ㅎ
티바두마리치킨-신수서강대점,5,5,2022년 12월 3일," ★ 5 배달 ★ 5
[8500원혜택] ",sd,너무 마시써욥 ㅜㅜㅜ 항상 잘 먹고 있슴다
티바두마리치킨-신수서강대점,3,3,2022년 12월 2일," ★ 3 배달 ★ 3
[8500원혜택] 순살",en,천원 더내고 둘다 양념으로 시켰는데 반반으로 왔네요
